latitude,longitude,api
3412817.1312869033,-10842159.175268056,42177328400000
3418065.3148005507,-10844712.844386853,42177328410000
3417710.594599513,-10845424.064613532,42177328420000
3417710.594599513,-10845424.064613532,42177328430000
3412804.6226347843,-10842159.509226529,42177328440000
3395410.816995254,-10866834.921514237,42177328450000
3402930.996587263,-10864649.831229456,42177328460000
3417903.0208095247,-10832867.003413068,42177328490000
3417884.2505099215,-10832883.033419743,42177328500000
3417893.444122674,-10832875.018416407,42177328510000
3407731.9492483274,-10862140.578587485,42177328520000
3395295.7126160795,-10867047.987019615,42177328530000
3395284.7503470303,-10867053.552994156,42177328540000
3414873.819048175,-10848606.243577348,42177328570000
3423334.1373261153,-10829827.313397467,42177328580000
3410493.5359933227,-10848009.348467715,42177328590000
3410499.278742791,-10848020.257777812,42177328600000
3412295.0967214247,-10849763.632323125,42177328610000
3412255.4025276867,-10849578.062731974,42177328620000
3412142.3194099804,-10849311.563871015,42177328650000
3412252.2116813483,-10849566.374185441,42177328660000
3412148.701049652,-10849301.322477862,42177328710000
3396334.2380324663,-10864850.651590846,42177328720000
3427343.698959691,-10824274.6971967,42177328750000
3427331.304118484,-10824274.6971967,42177328760000
3415243.3985774447,-10848321.710958881,42177328770000
3414868.84032815,-10848594.777669795,42177328780000
3404375.6253687376,-10861623.054274786,42177328790000
3426346.3992832997,-10827182.584935201,42177328850000
3426333.877621512,-10827182.584935201,42177328860000
3396339.2096914365,-10864861.783539927,42177328870000
3396344.563787823,-10864872.581530534,42177328880000
3404411.8515586033,-10861571.958628515,42177328890000
3401113.894135909,-10856431.447182663,42177328900000
3418553.74125942,-10843909.78558027,42177328910000
3408025.66385874,-10844600.18906217,42177328920000
3431079.429789591,-10825553.31286795,42177328930000
3434994.4680237994,-10829260.80850882,42177328940000
3431091.444752751,-10825555.427938277,42177328950000
3430955.446244894,-10825887.271340331,42177328960000
3431103.587545965,-10825557.876967074,42177328970000
3431110.2341323257,-10825452.457409294,42177328990000
3436274.894035211,-10828789.593104294,42177329010000
3431122.376943119,-10825454.572479617,42177329020000
3430967.8445460675,-10825888.49585473,42177329030000
3431098.2191517726,-10825450.342338966,42177329040000
3422612.7953572073,-10841214.295430202,42177329050000
3405557.7479993994,-10854016.48214939,42177329060000
3405561.9577564453,-10854005.016241841,42177329070000
3405566.5502202227,-10853993.88429276,42177329080000
3431223.865721833,-10831198.992163023,42177329090000
3407127.3160418244,-10863865.140138855,42177329100000
3418457.586837335,-10844164.818533678,42177329110000
3418875.1550203348,-10838413.274402862,42177329140000
3409300.3751006937,-10863114.958090398,42177329150000
3426426.129331179,-10826304.942069788,42177329200000
3416712.6287641325,-10843042.4954275,42177329230000
3418324.912778193,-10844311.092344582,42177329250000
3418317.1234866143,-10844320.665820789,42177329320000
3418309.7172792736,-10844330.239296997,42177329360000
3422696.8455406204,-10843461.056712883,42177329380000
3412766.7138338117,-10845398.57245014,42177329480000
3416718.6296095685,-10843038.04264787,42177329490000
3416007.61250745,-10843670.114716593,42177329520000
3416016.1664419617,-10843678.686317382,42177329530000
3416024.5927113043,-10843687.703196138,42177329540000
3423340.779938537,-10843139.677342962,42177329560000
3409437.0407237536,-10856864.368682357,42177329570000
3419778.7826711005,-10842681.59763835,42177329590000
3418180.3647166546,-10841534.116327252,42177329600000
3419251.999457365,-10843059.082031628,42177329610000
3419065.4275337635,-10843283.72476405,42177329620000
3418990.722893173,-10843534.193618335,42177329640000
3420333.4286232856,-10842159.175268056,42177329670000
3394164.607795856,-10866889.690703709,42177329700000
3394166.3921980048,-10866877.890837684,42177329710000
3423704.5958938003,-10842772.656981817,42177329720000
3426413.735365339,-10826304.385472333,42177329730000
3416707.649341293,-10843438.12489778,42177329740000
3407567.8700280157,-10858753.6830801,42177329750000
3428978.3882582923,-10839817.458459727,42177329810000
3434120.4651229116,-10829289.862895917,42177329820000
3415900.1142868833,-10848233.879880644,42177329870000
3415895.9011917906,-10848222.525292585,42177329880000
3436266.8382335836,-10828794.602481378,42177329890000
3407576.290839813,-10858764.926348671,42177329900000
3426930.4587737047,-10839008.833678605,42177329910000
3422963.9447902376,-10840190.93535134,42177329950000
3433991.466465052,-10829308.119292408,42177329960000
3422794.9473535633,-10835039.291956408,42177330000000
3422368.3120454038,-10830669.334025828,42177330020000
3431116.88072209,-10825477.504294721,42177330030000
3426269.864008455,-10837151.35665523,42177330060000
3417883.4843758186,-10864709.27583754,42177330090000
3401625.024316553,-10872995.67609321,42177330130000
3411719.861810851,-10843249.549680375,42177330180000
3411724.8393282588,-10843258.45523964,42177330210000
3438009.3096277607,-10828651.890894182,42177330270000
3405345.2208163566,-10867634.529416608,42177330290000
3417104.093963931,-10846193.05965593,42177330310000
3417096.68844652,-10846202.633132141,42177330340000
3426400.702548034,-10825936.36323577,42177330370000
3428212.517350657,-10837632.145535965,42177330390000
3411523.0599529236,-10861416.111341402,42177330430000
3411711.3106956375,-10843240.53280162,42177330440000
3421788.289302104,-10833512.322501197,42177330450000
3415948.37347332,-10840691.316462457,42177330460000
3435022.8523706873,-10825010.852989316,42177330470000
3435010.705908334,-10825013.07937913,42177330480000
3417180.8306939686,-10839339.118607791,42177330530000
3441828.7070086957,-10824854.44910475,42177330550000
3441836.6383451135,-10824877.603558837,42177330570000
3441832.6726762955,-10824866.026331794,42177330630000
3407232.955781532,-10862874.396670794,42177330640000
3420367.911192239,-10834763.442258224,42177330650000
3430210.802985047,-10837901.09342572,42177330660000
3430199.5556972045,-10837905.880163826,42177330700000
3433072.404141694,-10828834.677498065,42177330710000
3433060.643020525,-10828838.907638714,42177330720000
3420733.1766073387,-10839871.0031348,42177330730000
3420723.214687279,-10839864.10132637,42177330750000
3447505.973110521,-10822130.461165039,42177330900000
3447720.3428883576,-10821951.793382317,42177330910000
3408628.935100746,-10863806.697406188,42177330920000
3428852.891215927,-10840239.025371363,42177330930000
3406828.7735729166,-10856165.950197121,42177330950000
3407288.965603834,-10862683.483744085,42177330960000
3421968.897002364,-10836215.938974094,42177330970000
3424595.65584958,-10836058.199255638,42177330980000
3410537.180952693,-10847967.047061214,42177331010000
3426558.2471862813,-10839204.644662911,42177331020000
3427765.641742202,-10835521.08271256,42177331030000
3427753.246498373,-10835521.08271256,42177331040000
3426697.649590553,-10842528.533338508,42177331060000
3425963.9829536453,-10844456.809558028,42177331140000
3407065.0553395804,-10854343.204854872,42177331180000
3404122.1724067912,-10855755.515234565,42177331190000
3402174.817636749,-10855078.915369522,42177331220000
3438290.0246796734,-10825062.282594062,42177331230000
3426706.210556884,-10842519.850418225,42177331240000
3426689.0886298604,-10842537.104939299,42177331250000
3404132.1216502683,-10855748.056828681,42177331270000
3415770.0196457813,-10846522.3427097,42177331290000
3402236.417354756,-10860291.784484392,42177331300000
3426533.9701102264,-10842331.163881332,42177331310000
3414281.7476818976,-10848633.739491574,42177331320000
3414269.620584901,-10848636.18852037,42177331330000
3404734.064977876,-10858377.089242745,42177331340000
3404738.019348701,-10858365.734654685,42177331350000
3414257.6211526697,-10848638.97150764,42177331360000
3439570.77636189,-10829172.420833131,42177331370000
3439582.7991965148,-10829168.969928917,42177331380000
3393713.161863987,-10869328.92338597,42177331390000
3393724.5051764906,-10869333.264846113,42177331400000
3426527.325865737,-10842341.739232957,42177331410000
3435034.8709867406,-10825008.403960519,42177331420000
3446853.670941412,-10826844.618961154,42177331550000
3434901.2604028108,-10824799.345956808,42177331570000
3417058.51179427,-10866367.936250359,42177331580000
3405702.538907388,-10866126.59559432,42177331590000
3408847.0025704843,-10872182.821171438,42177331630000
3445846.9352244153,-10822175.656878302,42177331740000
3410195.044118589,-10847851.72006875,42177331750000
3410183.6865036506,-10847847.378608612,42177331760000
3434845.387294135,-10824685.243478745,42177331770000
3411163.668115254,-10862212.824937012,42177331810000
3414997.011059806,-10839489.622559343,42177331820000
3415006.2026348296,-10839486.839572072,42177331900000
3415015.1388945403,-10839506.097843979,42177331920000
3415024.330482351,-10839514.112847317,42177331930000
3445847.703011292,-10822187.679383308,42177331940000
3426503.9432631126,-10827890.688216137,42177331980000
3426505.348773556,-10827903.044679616,42177332010000
3442095.816625235,-10820901.38266719,42177332020000
3442095.432843095,-10820891.029954549,42177332030000
3409365.453790283,-10856673.90103361,42177332040000
3409731.814588434,-10856506.921797419,42177332050000
3409974.7847205973,-10858382.432578305,42177332100000
3415254.760601266,-10848317.146859758,42177332110000
3412249.531371026,-10868040.622919021,42177332130000
3391751.298926482,-10864792.876775125,42177332140000
3409721.0954221156,-10856513.044369414,42177332150000
3403367.072446626,-10862291.639136491,42177332190000
3424090.2672514287,-10829386.376894435,42177332210000
3424100.6150009315,-10829379.92036397,42177332260000
3424111.21825897,-10829373.352514012,42177332290000
3418711.829356305,-10848210.168829108,42177332300000
3411588.66024222,-10843365.767228765,42177332310000
3399413.3313625744,-10854824.43901357,42177332320000
3415079.990791506,-10867302.46337557,42177332340000
3411579.4710767646,-10843374.116190573,42177332410000
3414412.976358527,-10843441.575801995,42177332420000
3400819.69727743,-10866536.140000947,42177332440000
3394244.5237590354,-10866619.406980062,42177332470000
3396275.8530504783,-10865119.599480605,42177332480000
3404019.7466612677,-10861550.47396679,42177332490000
3404381.3654273357,-10868628.167191427,42177332520000
3408294.376411876,-10875137.1291376,42177332530000
3414421.146280924,-10843450.481361257,42177332540000
3423464.690830747,-10829655.992701137,42177332550000
3423464.690830747,-10829668.349164616,42177332560000
3398233.5492143873,-10856876.16854838,42177332570000
3416360.243539801,-10835248.349960119,42177332620000
3397449.5941738845,-10872872.000138938,42177332650000
3426508.543116044,-10826308.949571457,42177332660000
3426496.149071591,-10826308.726932473,42177332730000
3402061.4392045545,-10877109.933153437,42177332740000
3416369.053054217,-10835239.667039838,42177332750000
3403186.977347325,-10869114.522046704,42177332760000
3401126.9016920947,-10866826.795191409,42177332790000
3416377.990248843,-10835231.318078028,42177332810000
3430916.0785217383,-10824584.83329805,42177332820000
3400829.516484948,-10865736.198140107,42177332830000
3430896.905972528,-10824551.771409284,42177332840000
3409628.706782294,-10861706.09861492,42177332890000
3401231.3451859155,-10856455.937470635,42177332900000
3409322.4507766655,-10871324.881855894,42177332940000
3400840.6109230956,-10865730.63216557,42177332970000
3410206.4017434153,-10847856.061528893,42177332980000
3405882.9238350494,-10848433.921005601,42177333010000
3405878.7139745355,-10848445.386913152,42177333040000
3405874.1214009784,-10848456.852820702,42177333050000
3425229.4634080203,-10828880.763767252,42177333060000
3425223.458635862,-10828869.965776647,42177333070000
3421964.171026347,-10828837.237846352,42177333090000
3421964.55421353,-10828849.260351358,42177333100000
3445886.732237583,-10822628.949844811,42177333110000
3405148.770193676,-10871620.21246497,42177333120000
3396584.2255835673,-10870539.522848347,42177333130000
3405469.598549947,-10860811.423867414,42177333140000
3405457.6072091637,-10860811.646506395,42177333150000
3405445.2331775585,-10860811.646506395,42177333160000
3405162.036895937,-10861044.192922661,42177333280000
3405149.663144367,-10861044.526881134,42177333340000
3405137.28940452,-10861044.526881134,42177333350000
3408254.8219850976,-10858005.72742146,42177333440000
3407643.4023522446,-10858212.781674335,42177333450000
3408048.12015655,-10858087.10196923,42177333460000
3408059.348319941,-10858082.98314807,42177333600000
3395016.1776224505,-10860155.30678868,42177333610000
3395024.335421898,-10860164.212347941,42177333620000
3395032.493226429,-10860173.229226695,42177333630000
3428896.5977875385,-10839960.058727436,42177333640000
3428902.987649514,-10839949.817334281,42177333650000
3428889.824537276,-10839970.300120588,42177333660000
3428883.0512905465,-10839980.43019425,42177333680000
3445886.732237583,-10822640.972349819,42177333690000
3446185.277724064,-10824086.90121573,42177333700000
3446197.434673026,-10824086.678576749,42177333750000
3403796.4026458487,-10864572.575502846,42177333760000
3403807.1169488933,-10864566.675569834,42177333770000
3409362.77407313,-10856545.549660726,42177333780000
